X,Y,Z
-11.8941982389638,2.82903658740772,-0.0610647383740113
-11.8929285037797,2.83344983094645,-0.0600278776405713
-11.8885585655149,2.83144248625049,-0.0616646691202499
-11.8941880695133,2.84068679147337,-0.0617004952792501
-11.8842528250588,2.83611695021714,-0.0667244713182342
-11.8773212069316,2.84337996294544,-0.0659795281896076
-11.880574737783,2.84290155024628,-0.066654087681485
-11.8835824140454,2.83594135402273,-0.0657826095207679
-11.8791889815135,2.84589526977073,-0.0632320951659523
-11.8853320888972,2.84178534076928,-0.0631361677530738
-11.8903223127629,2.84430068605418,-0.0669023772988894
-11.8934607287568,2.83919759597154,-0.065943229285389
-11.8956493699006,2.83666432371206,-0.0685294048066822
-11.8987760111029,2.83235277045542,-0.064868428797826
-11.8970089288998,2.83802821812171,-0.0662495423761911
-11.9015881820939,2.84491216854427,-0.0665684211205905
-11.8961945452282,2.84082869793056,-0.0669668780657571
-11.8922386132866,2.83184287215119,-0.0642905562978867
-11.8878849620118,2.82838614146938,-0.0673449966509939
-11.8874775340787,2.82843628874167,-0.0673556888331288
-11.8898460118013,2.83549715000127,-0.0634780354557885
-11.8969308864538,2.8401121240412,-0.0661225671827604
-11.889893184082,2.83148776632597,-0.0621695466308301
-11.8931139917533,2.83121132752987,-0.0627282619588746
-11.8987389721298,2.83486771677533,-0.0613970935058568
-11.8856596208481,2.84089125123391,-0.0646625729030097
-11.8944669413491,2.84423103818138,-0.0621073936649845
-11.8861985454705,2.83160492177619,-0.0613793583849993
-11.8885500252922,2.82925796553394,-0.0642378915401562
-11.8931493535316,2.836472680993,-0.0628037018819278
-11.8913940623386,2.83252408579316,-0.0672278250741587
-11.904900882862,2.84104671507853,-0.0687917802624235
-11.8996193246806,2.83284632397704,-0.0683840939405566
-11.890515690508,2.82953492228648,-0.0669664655620692
-11.8895648976005,2.83218037740736,-0.0670200494591186
-11.9041204873452,2.836541038513,-0.0695972829231104
-11.9011277540764,2.83206768224389,-0.073922759497093
-11.905799938268,2.83959963861553,-0.075946011032053
-11.88502672006,2.84073954272478,-0.0687580027027232
-11.8836076029487,2.84308827666384,-0.0664007648071613
-11.8904495866113,2.83686787828743,-0.0681246239887137
-11.8908125252265,2.8426377919508,-0.0650083119707392
-11.8964738122209,2.84280011352321,-0.0663589348435532
-11.8930886690477,2.84016216701002,-0.0649274682859102
-11.8945504049533,2.83997310505806,-0.0670351384112437
-11.9018642422579,2.8366472596067,-0.0695288934000067
-11.8904763628641,2.83610089082537,-0.0689710253395945
-11.8971141499669,2.82942666213994,-0.0651228139104566
-11.8910632270179,2.83791840080499,-0.0679799254523168
-11.8917082215227,2.82640469096628,-0.0652039374709748
-11.8923915957675,2.83548599337951,-0.0685282718188751
-11.8927825186938,2.83143618750924,-0.0665117437009858
-11.8972297536119,2.83444792761289,-0.0702532157180284
-11.8916602419369,2.84132233643536,-0.0714014809843656
-11.8961653855057,2.83984280181511,-0.0684170259288274
-11.8976475834633,2.83377485057613,-0.0706983819710109
-11.8989297760581,2.83538692921306,-0.0683149007312927
-11.8937026389223,2.83923216735711,-0.0739936655933928
-11.8961300366295,2.83370677906953,-0.0750396921512824
-11.8800102082926,2.82746250692705,-0.0713751370609353
-11.8830401014203,2.82085664994159,-0.0713127849648444
-11.8913887407988,2.83309097431428,-0.0677467773637798
-11.8903398159345,2.83929562430053,-0.0679628862283475
-11.9017120718889,2.83956105603163,-0.0673271998044663
-11.9023720128648,2.84686933745641,-0.0658939676274976
-11.9004040290071,2.84048420924602,-0.0680694081674501
-11.8833927993205,2.836482935887,-0.0696082747674056
-11.8979866769049,2.83263986667898,-0.0704553753191855
-11.9033679285325,2.84059589094307,-0.0707317541264807
-11.8917055327579,2.83231394664493,-0.0741450123801057
-11.8938203987246,2.83399969319106,-0.0739200904643787
-11.8856120723918,2.83195321959428,-0.0689220571161152
-11.8841795724306,2.83946191294912,-0.0702076141440814
-11.8912730312898,2.82838528775911,-0.0738794300988348
-11.8865627893977,2.83068326914723,-0.0720706547255178
-11.8973512330165,2.83411048012127,-0.0689649622663482
-11.9001740954741,2.8301386680345,-0.0721105432800142
-11.8945348838043,2.83582038436151,-0.0672491230181771
-11.9001680295694,2.84299682709787,-0.0707542937530529
-11.9018585198504,2.83384108046471,-0.0726791557260438
-9.83244773238034,5.06402597621627,0.0361021940778151
-9.83828339615894,5.0684522041665,0.0284559542968866
-9.8362128256244,5.07136315940831,0.0293974892480885
-9.83155819997448,5.06534905391056,0.029733836628262
-9.83155033112913,5.06358184293307,0.0289775958233361
-9.82618604925857,5.06282427940284,0.0258043169000939
-9.830320447977,5.07164154405835,0.0326191894791948
-9.83838359204626,5.06409058957036,0.0280226962177057
-9.82983896170027,5.07017968690828,0.0293389656961983
-9.83119054949124,5.07120333128307,0.0249252692666288
-9.82559097415334,5.06797552119998,0.0259702632286914
-14.3379833463815,3.30026050537361,-0.00863024403247607
-14.3395455987862,3.2737359974147,-0.0164517079694014
-14.326171230718,3.24812134188092,-0.0143853222237526
-14.322068535521,3.23100929237559,-0.0135035826922056
-12.0428885231211,4.94717028176765,-0.0701968496087052
-12.0435476840359,4.93753116601984,-0.0742068522701972
-12.0419563806571,4.92917893866073,-0.0769793191670823
-12.0509439334819,4.94052457508196,-0.0799500754564887
-12.0494434125432,4.94222319092801,-0.0753663884489768
-12.0598987436205,4.93004272272774,-0.0922927186247752
-12.0460694028043,4.9356699175391,-0.0809671862087984
-12.0489449286693,4.93532912989031,-0.0794912876119469
-12.0509363359001,4.92844031092449,-0.0791155062032159
-12.049173102813,4.93408012067272,-0.0731123738661007
-12.0465543566191,4.93282782255594,-0.0745182521775751
-12.0518261709876,4.93087920411769,-0.0766014686183046
-12.0545664568355,4.93757797133105,-0.0753090950849487
-12.0492441019687,4.93370809385517,-0.0775441595620822
-12.044836593877,4.9321631113407,-0.0768291437916398
-12.0506061142876,4.93824751910004,-0.0843203973430465
-12.0552127279574,4.93469441123505,-0.0742893725405098
-12.0414257191877,4.92869313361537,-0.0776440176896308
-12.0489282794426,4.9310378134179,-0.0749138701101203
-12.0492015836806,4.93699839267537,-0.0759267469912743
-12.0493082878773,4.93177414413858,-0.0721690591537581
-12.0452450647169,4.93350804242848,-0.0697255584940251
-12.0500041094275,4.93147191598521,-0.0682542061343873
-12.046268614991,4.93637590457917,-0.0658755213272039
-12.0549972109971,4.9301438220028,-0.078084242562566
-12.0444760462694,4.93142557585067,-0.0760219275537598
-12.0544295796008,4.92818404642863,-0.0778341200260174
-12.0555799064123,4.93164513856472,-0.0799907047912477
-12.0607243816171,4.93479717902683,-0.0770814256321978
-12.0418864958984,4.94217035543969,-0.0781951568152131
-12.0517403390803,4.93287412948562,-0.0814714678918088
-12.0504602755015,4.92936502916962,-0.08376747071726
-12.0597617332797,4.93077055843559,-0.0859180057779841
-12.0588786509466,4.93501072087008,-0.0813791152447079
-12.0506456176855,4.93071889164916,-0.0741908950105054
-12.050589725062,4.93362861608579,-0.0789801373849076
-12.0441334409549,4.93961637096385,-0.0786556871522792
-12.0570052324488,4.92996013152981,-0.0815547530910882
-12.047627144802,4.93296521467003,-0.0807795117954065
-12.0550759050896,4.92948410941419,-0.0741873195483227
-12.0497592415651,4.93110468471608,-0.0784222386278266
-12.0472832250127,4.92954985645058,-0.0785992981343814
-12.0429469934774,4.93613880617946,-0.0750237173010359
-12.0490015650152,4.93999841172375,-0.0760234682578393
-12.0524975895075,4.92843119531817,-0.084039760699864
-12.0550746625068,4.93259829685913,-0.0732999466194363
-12.0485511760713,4.92797642333625,-0.0791310698280234
-12.0509684125303,4.93688393574456,-0.0699551231703925
-12.0411015469197,4.93238990003954,-0.0749916847449329
-12.0518306442121,4.93802261471456,-0.0787371776707888
-12.0460731886478,4.94051965683235,-0.0779293949726938
-12.0464179797731,4.93556466926385,-0.0671340017547931
-12.0543242586387,4.92996333470583,-0.0702594218436976
-12.0576831819793,4.93180996396707,-0.0746905768089748
-12.0502789435031,4.93107120726081,-0.0752583728455581
-12.0587344595641,4.9255104492871,-0.069453739047011
-12.0463857593105,4.93224518706582,-0.0832202508633787
-12.0594327855465,4.93885803440303,-0.0777618412371503
-12.0557601400514,4.93286260929529,-0.076613237592268
-12.0453169843035,4.93949913553769,-0.0704235101458016
-12.0496095654866,4.93598670045556,-0.0693793645084085
-12.0493216403912,4.93135913162694,-0.0842013462490803
-12.0563301025317,4.93282445963472,-0.080607694200614
-12.0445676374719,4.9310069048427,-0.0798555650224491
-12.0586975552416,4.9312539898819,-0.0789308279971051
-12.049372824868,4.92991590127158,-0.0754379938606459
-12.0538684834346,4.92746817694529,-0.0804633947818828
-12.0495597522636,4.93024519999159,-0.0792842073035522
-12.0463204918223,4.93450337773609,-0.0683040929378819
-11.7053158130303,-0.183035690227008,0.0263232336318074
-11.7127464638527,-0.196485053141363,0.0383409485736343
-11.7083665856774,-0.188724448855741,0.0414921504025908
-11.722288351489,-0.1849678838269,0.0436415276950562
-11.8517809855237,2.09022615102837,-0.16297892137453
-11.8497584434902,2.06678072067509,-0.15803402543949
-11.849921476844,2.06985059404336,-0.149182507598855
-11.8481770752878,2.06046735490168,-0.149984347914278
-11.8475496461059,2.06028601033643,-0.150982723827609
-11.8427105070114,2.07421493376291,-0.155770574389965
-11.8503043009941,2.0682929718652,-0.154032494623288
-11.849057847333,2.07048067395394,-0.15213627159309
-11.8492906131312,2.07551358214168,-0.154802215742004
-11.8527259909764,2.06943862550973,-0.149355693257366
-11.8452152798218,2.06920101005229,-0.159150241299665
-11.8479183026871,2.06580179449873,-0.154302972178095
-11.8481419594043,2.0658036698516,-0.160135062162628
-11.8499785270097,2.06140081858958,-0.161664979125832
-11.8515665328168,2.0708004795247,-0.142528829712322
-11.8479159578327,2.06577761370669,-0.148849372059422
-11.8474752575989,2.06677540040598,-0.155339878331217
-11.8545524102038,2.06974522115063,-0.153340520427871
-11.8507368498492,2.067264637371,-0.149862801079958
-11.8479054952345,2.06622711622018,-0.156758435662959
-11.8445342202574,2.07308285158489,-0.153969153225955
-11.8492054351927,2.06933609824918,-0.157619091298747
-11.8452711564017,2.06997965247671,-0.151596022314891
-11.8446599215117,2.06544378739725,-0.154396489731539
-11.8493292775329,2.06590385000137,-0.151591120278461
-11.841494193827,2.06357510164116,-0.150192550130138
-11.8411605415729,2.06336370817451,-0.148635034081973
-11.851793174441,2.07027518533942,-0.153539354322778
-11.8434001362186,2.07640976858074,-0.14627570923529
-11.8564755642321,2.07160364666742,-0.159908512304776
-11.851425576545,2.07507457310519,-0.146712086541987
-11.850170598538,2.06541686237308,-0.154372458733208
-11.8528528963779,2.06490547014514,-0.157505704262548
-11.8468656198158,2.0735989609113,-0.150116336124422
-11.8505578724321,2.06555588258889,-0.151378684647376
-11.8446804180982,2.06932750603689,-0.151010018452947
-12.7642537894417,3.66315297662896,-0.0882369746222112
-12.7792715398515,3.67537288536311,-0.0902931159789539
-12.7841289638098,3.68044559785479,-0.0909509708177391
-12.7830230785396,3.67636919760564,-0.0894078646571828
-12.7802014435137,3.67258486552877,-0.0955436978446379
-12.788206661593,3.67066384476951,-0.0977188941775194
-12.779906306437,3.66759740351552,-0.0936871924305949
-12.7777930489002,3.68107622072089,-0.0899895125071968
-12.7862385096164,3.6714416625926,-0.0929456467328667
-12.7815245176428,3.66660937246256,-0.0839060492367276
-12.7843263259397,3.67299393047069,-0.084020296768499
-12.7712323207534,3.66997733764344,-0.0871567989835115
-12.7808210682538,3.66933325373146,-0.0905248318160886
-12.7846913660707,3.67851839782098,-0.086731747825978
-12.7771067494752,3.67145372273366,-0.0889164457339612
-12.7786100876901,3.67094937826449,-0.0871984667423867
-12.7862545748297,3.67652402900421,-0.0868682412273333
-12.7787531482822,3.67479576108867,-0.0919884300573521
-12.7777170032935,3.67465397792895,-0.0850986033104937
-12.7788747772045,3.68038715659922,-0.0854093615972971
-12.7782258057507,3.67455770036791,-0.0858182804896596
-12.7861559199544,3.6686481986972,-0.0903918614478241
-12.7831333519792,3.67259676175711,-0.090962113696677
-12.7807122268799,3.67803606426801,-0.0889330437945241
-12.777132582413,3.67288057797364,-0.0860887604976235
-12.7642454919249,3.67325309619461,-0.0865162397847539
-12.774460298088,3.68067975743221,-0.0905552132384179
-12.7791329512146,3.67473305099877,-0.0900725572801013
-12.7832198766964,3.67171660054761,-0.0898821265147141
-12.7887948917494,3.67837427761165,-0.0933770658760236
-12.7733061126187,3.6756037774975,-0.0895072897074058
-12.7913184564076,3.6674106914237,-0.0904475188480682
-12.7867951932353,3.67424305575005,-0.0904452001454003
-12.7720160166002,3.68200253251192,-0.0941869252445084
-12.7779751727639,3.67660476782369,-0.0880792546212156
-12.783198089889,3.67586146814422,-0.0893649030521236
-12.7768206929504,3.67295237229452,-0.0897487608496089
-12.7721470299567,3.6864646003106,-0.0844249335002746
-12.7837577520908,3.67987770656716,-0.0832293328316149
-12.7855559880585,3.66708233488317,-0.0907291020183918
-12.77990983283,3.67150572155869,-0.0957035570548789
-12.7814384088187,3.67089022128651,-0.0931781405479339
-12.7859640299693,3.67020756316525,-0.0900992509911507
-12.7862618410448,3.66379395403802,-0.0900807930600543
-12.7878933291721,3.66897449677404,-0.0936758607404636
-12.7856914300015,3.66785455800541,-0.0905150159469841
-12.7804388472895,3.67438464767621,-0.0890887879369672
-12.7755645324764,3.67804509012703,-0.089632753265863
-12.7880396771374,3.66864474645775,-0.0837337422632796
-12.7860104796602,3.67246492576938,-0.0929582256636614
-12.7843414416019,3.67035812884431,-0.0896690622615196
-12.793119326678,3.66836989701509,-0.0896591061622691
-12.7794309783222,3.67204182653525,-0.0904896109233131
-12.7846332128716,3.67279390422464,-0.0841231301012286
-12.7824752792559,3.68015169075107,-0.0924286615428521
-12.776164298827,3.66986325927306,-0.097638318008175
-12.7866478487825,3.67424016129526,-0.0890238592689996
-12.7843748139412,3.67506066691187,-0.0866315808697608
-12.7749421551662,3.67806921930653,-0.0887507497280859
-12.7715221094701,3.68434223716454,-0.0863237550836149
-12.7714575295017,3.67681025553297,-0.0826600278094014
-12.7776044495405,3.67503543272298,-0.0881727455086763
-12.7825604725915,3.67769358526105,-0.0918639616794144
-12.7809484542386,3.67391115807765,-0.0906926057250465
-12.7778311246009,3.6699447907367,-0.0798427089381245
-12.7854680017204,3.66524536976534,-0.0828168375341706
-12.7803434871639,3.66618633440343,-0.0918843115056673
-12.7836382946707,3.67540159825686,-0.0876631653946178
-12.7815023406862,3.67578671970025,-0.0856013063227211
-12.7792328779975,3.67836056973058,-0.0959735417994475
-12.7764437218805,3.67631601013572,-0.0886516621083634
-12.784822908625,3.67777838248243,-0.0863290398050152
-12.7821687814814,3.67662116755429,-0.084977378155384
-12.778363482053,3.67101959886079,-0.0880977994795636
-12.7779619851582,3.67440423753146,-0.0920333410089028
-12.7793530411595,3.67517088652011,-0.0994291281198381
-12.7901898873733,3.6770827954062,-0.0908153077776327
-12.772566880508,3.67741587528988,-0.0902222682655849
-12.7867631935373,3.67612829524198,-0.0903701666449008
-12.7822002205783,3.67050827319185,-0.0876870611342348
-12.7847190877976,3.67587335205367,-0.0875369526363424
-12.7847528846751,3.67807036742314,-0.0910130165518824
-12.7826251003931,3.67336093591804,-0.0904958212084618
-12.7766614745058,3.67069035390331,-0.0899102423285087
-12.7784545901325,3.67810893315107,-0.085142574101182
-12.7802241129616,3.67982707603132,-0.0880886319561752
-12.7888389271673,3.67446880625,-0.0911187835556936
-12.7782181973107,3.6813967166132,-0.0943567956419944
-12.7741024558193,3.6809355174391,-0.0938822714717353
-12.7830938562708,3.67561903300288,-0.091760363938585
-12.7873893621608,3.67302650414022,-0.0890447162758917
-12.778386227277,3.66733083169502,-0.0862357107233898
-12.7744416248801,3.67412396593506,-0.0868350125882244
-12.7736626553989,3.66899693588726,-0.0871537304128197
-12.7774631360322,3.67271535491684,-0.0898256865525555
-12.7782273362914,3.67221642070579,-0.0887671280592038
-12.7898787059332,3.67480127413491,-0.094451674548861
-12.784451444379,3.67087796610962,-0.0888209943187259
-12.7767979756658,3.68171451656295,-0.0923874618693972
-12.7847999529662,3.68217824427679,-0.0881316043732186
-12.7796686898746,3.67632359353799,-0.0794661053789766
-12.7751367063633,3.6786765326953,-0.09069274664554
-12.7859400094145,3.67733575126151,-0.0906080714880365
-12.7723889991442,3.68800223914035,-0.0882512645750564
-12.7819701886453,3.66827765086059,-0.0908038870327552
-14.1244004784693,5.33081933457698,0.115746128929367
-14.1184392640315,5.3374860226803,0.120445047246604
-14.1229928037475,5.33499412130924,0.13084555618254
-14.1202998478042,5.32891282936392,0.132002577324329
-14.1195261475269,5.33827964755975,0.137092392287971
-14.1244532293664,5.33157391159265,0.133964003484952
-14.1304855445525,5.33649115107692,0.127745693879564
-14.1242046637361,5.34584226317508,0.123178777655389
-14.1329080596472,5.35267189649764,0.121538816880523
-14.128161227065,5.35069463199824,0.120191970713098
-14.1214418515872,5.34706955822616,0.11874766749507
-14.1238163166889,5.34304571600908,0.120929831637862
-14.1230800782667,5.34161610640634,0.113297257990294
-14.1130180727707,5.34278281418502,0.115636342303085
-14.1266739807482,5.34337994694244,0.115444073346537
-14.1231769752211,5.34104526512231,0.119028349200052
-14.1361089584595,5.33539749970455,0.12368838161737
-14.1353235406496,5.33329962189637,0.12717640487263
-14.1200631332732,5.32904156808166,0.124026135414591
-14.1218604952404,5.33413640797337,0.122338847512873
-14.1161518809426,5.33633707941756,0.120324117975761
-14.1135271256652,5.33746585530012,0.119875683236082
-14.1113292642982,5.33230285956317,0.117760162976207
-14.1203010246641,5.33743436542299,0.121178894466536
-14.1246372094849,5.33658590123792,0.122480061230473
-14.1127025084245,5.34120090381495,0.122015150010022
-14.1148061138321,5.33599314285365,0.12353635546631
-14.1158003947182,5.3342346009808,0.109385035336936
-9.37873345804885,-0.189329417523661,-0.109890560837762
-9.37861112980235,-0.197904918119154,-0.106831114487561
-9.37789257393222,-0.201760519383311,-0.108945402613407
-9.38598965086608,-0.198645278542163,-0.108666899528104
-9.38460891699358,-0.204798576789983,-0.110775101757809
-9.38934907837632,-0.200186096617617,-0.106503498925655
-9.3817598392466,-0.198414897519669,-0.107394575230935
-9.37900943678668,-0.190075980696602,-0.109858479532963
-9.38961155654416,-0.193100414433969,-0.113259923727078
-11.4144549778276,0.150625139458414,0.0387429205991622
-11.4164312256965,0.159594829497819,0.03690520492419
-11.4150426291395,0.148710236947667,0.045302568397318
-11.4129039768023,0.148622891809024,0.0548609302920266
-11.4163544346887,0.148379032592021,0.0495756378355739
-11.4191943371914,0.150283865602028,0.049051993469089
-11.4176164736523,0.14136778052125,0.0519219576423285
-11.4165681233277,0.148836863628647,0.043294339468059
-11.4119895463633,0.15264341388783,0.0430960647469051
-11.4131616366742,0.155451533111143,0.0492301286007091
-11.4155824846297,0.156626183089579,0.046169536122031
-11.4175694023016,0.155346014434487,0.040085363027285
-11.4136392123474,0.15379365943296,0.0451622686033402
-11.4116966766916,0.155178504373185,0.0506045152518622
-11.841514744279,-0.127249126281394,0.0879419936733902
-11.8493931868982,-0.137911781199957,0.0898980903294376
-11.8554467177241,-0.139360592721772,0.0814304657238623
-11.8459032525218,-0.141327846825022,0.0849758783254989
-11.8454121798037,-0.143818659180709,0.0855531170451869
-11.8535317146046,-0.142615212743163,0.0843058100790911
-11.843159877187,-0.137850205295098,0.0831712409840208
-11.8430336275541,-0.142170843963711,0.0868796503131049
-11.8471209203761,-0.134866283245112,0.0870791976911683
-11.8459633512765,-0.140396344551944,0.0885911307805851
-11.8490629124068,-0.141994602767199,0.0885892551398823
-11.8457368368027,-0.140869488923904,0.089156019067837
-11.846890115892,-0.133419273113156,0.0851538654323106
-11.8442023470498,-0.143570229442198,0.0863690024975615
-11.8388629356911,-0.144543282883766,0.0877557993472527
-11.8334881678679,-0.14028302853808,0.0906814529085058
-11.8417946707033,-0.137083726587478,0.083526725990749
-11.8585295649598,-0.145620678182644,0.0844519964780423
-11.8516097098753,-0.146566238152502,0.0899507496620232
-11.8539039628975,-0.148833523730092,0.0908077977161809
-11.8419927228437,-0.149054657279158,0.0957002351443881
-11.8445210907119,-0.141720743955859,0.0957991823702356
-11.836114546231,-0.139982251682465,0.0896693804296434
-11.8425530529516,-0.141034553581236,0.0896995786063928
-11.8470024700421,-0.136011837981663,0.0896657609634468
-11.8483476481877,-0.133718991472456,0.0882741604693316
-11.8532112978183,-0.13586376805709,0.0798604160764044
-11.8542935995698,-0.144362602483927,0.0835703866334491
-11.8548972368392,-0.135380503491922,0.085415442181789
-11.8552489435057,-0.135425575191736,0.086400967090514
-11.8439539677119,-0.155209065083111,0.083124311986113
-11.8441665096177,-0.149274554741862,0.0852493175275755
-11.8431232792962,-0.149192327224994,0.0888861764709311
-11.8446208675774,-0.138349780378603,0.0884277214997475
-11.8439616097511,-0.152289080106917,0.0826530924050615
-11.8443880344739,-0.141659782927301,0.0862920735789011
-11.8489538413678,-0.140197933103393,0.0890585861898819
-11.8418126084902,-0.145489774230586,0.0942992538770408
-11.8395191510756,-0.143292180717569,0.0871840820892841
-11.8384780127252,-0.151315926874655,0.0754282637523303
-11.8410553819235,-0.149596956313159,0.0813251455968345
-11.8445605276406,-0.141933252859491,0.0839139876348713
-11.8443745909812,-0.149455557006887,0.0852435526480472
-11.1044963088482,0.444140194822487,-0.0392773179160056
-11.1081476008147,0.425610907706946,-0.0386503045421043
-11.1078870576704,0.435096394809317,-0.0414802795257556
-11.1126972792663,0.426410253807516,-0.0520028415821388
-11.1129265432842,0.418947125292491,-0.0473894653739051
-11.1039636292661,0.427593087426208,-0.0437028909275375
-11.1095885730376,0.424957254493501,-0.0435409976075582
-11.1107802395325,0.423603317775919,-0.0444710422539146
-11.110284375488,0.427261535278557,-0.042406855909945
-11.1136812991069,0.427425012353574,-0.0443232919692203
-11.1054031177077,0.422062841681969,-0.0462940252668117
-11.1031761164195,0.418793735504569,-0.0435346183573852
-11.1153613036106,0.425593738147475,-0.0395128313530638
-11.0406078961134,0.834925308678592,0.00816557822097631
-11.043853621755,0.818375196268079,0.013017017763625
-11.0548975883113,0.816052529735974,0.0107067148757007
-11.0561570696749,0.810622446573752,0.0111477641318679
-11.0576384947,0.810151562198692,0.0114366436183314
-11.057277354383,0.807845562068281,0.0110490368528178
-11.054653292557,0.817609144020307,0.0112145881799388
-11.0527297204776,0.803948772854457,0.0161509403479936
-10.8135868465528,2.76173789223431,-0.118343840156564
-10.8218547427009,2.7533235134274,-0.113565605837567
-10.8019360806257,2.74781371085991,-0.127073479923627
-10.8126784949118,2.75708319426705,-0.11860183682952
-10.808526173647,2.74722334385434,-0.0929540678895029
-11.3456932085663,3.21664677142139,-0.0470457981065917
-15.0657174582387,2.12487743994514,-0.0178968347809405
-15.0835852468064,2.1204708921626,-0.0188105961430474
-15.0687886229206,2.11316811360667,-0.0148998090224201
-15.0727838397894,2.13130099529912,-0.00878473480172028
-15.066768016555,2.11806085734189,-0.0130895421205424
-15.0702001128177,2.1229266889096,-0.00551230245363527
-15.0769051442888,2.11709050988795,-0.00924299032962693
-15.0710088930442,2.11395605748965,-0.0140279892877721
-15.07192165329,2.11494870043326,-0.00769556611372566
-15.0705223777937,2.12236616128603,-0.0095029649690252
-15.0653185468827,2.12723967651895,-0.0125507193300367
-15.0649903693089,2.10899646685442,-0.0136647364271143
-15.070843820524,2.1265778425147,-0.0128633321812282
-15.0772601957062,2.13295254424689,-0.0212343300562437
-15.0756586449533,2.1245644650607,-0.0249640427804028
-15.0661900248427,2.11828000013402,-0.0218852467960643
-15.0737391496024,2.12586745801347,-0.025951756988071
-15.0802887498962,2.12674377342789,-0.0238366813464794
-15.0762742095815,2.12416706381509,-0.0223786501156731
-15.0620709071563,2.1328779296734,-0.0181303572553721
-15.0727728438437,2.12964851115326,-0.0172622355247912
-15.0669887706142,2.12962826218561,-0.00757195382108802
-15.0795538606685,2.12815420462664,-0.0106908721911132
-15.073341223818,2.12073506728466,-0.0103512698074065
-15.0723712227379,2.12443810264097,-0.00637794838063203
-15.0678660388063,2.11033030557095,-0.00779952207557029
-15.0749966748845,2.11739463364888,-0.00867044193855366
-15.0670265746991,2.12116868993149,-0.011081025957846
-15.067999802421,2.12694720819801,-0.00657615682967955
-15.0647956735488,2.1213809788856,-0.00641262197923792
-15.0604684498378,2.125423055634,-0.0185862298448782
-15.0727608500358,2.11843697588803,-0.01170016862546
-15.0697275141169,2.1183403280351,-0.00657862066568765
-15.063649522726,2.1305347092055,-0.00447881742991749
-15.0782018417195,2.12003860581707,-0.0088326496016565
-15.0670038570192,2.11912858945481,-0.00764054779830691
-15.0709660754402,2.11630393431678,-0.00528201843681959
-15.0634153332475,2.12823888306732,-0.00873135602860599
-15.0602064121212,2.12437258519154,-0.0104541446943925
-15.0696251244969,2.12930509221875,-0.00936569342029138
-15.0715262280483,2.11969826573419,-0.00213654462752035
-15.0744630723834,2.1233711963286,-0.0123570239476211
-15.0678471213778,2.12552726246602,-0.0117147917470066
-15.0652615159842,2.11500523802424,-0.00890862366694965
-15.0700823220023,2.1047129692191,-0.0107399499189445
-14.7907082471394,3.75279637235889,-0.0530521979883236
-14.7936358320778,3.75427110487135,-0.0543419400789511
-14.798799373238,3.76105840482626,-0.0400668666606187
-14.7937365367955,3.75148560782862,-0.0451408629256151
-14.7976211899734,3.75502700303882,-0.0492719479177771
-14.7946919424047,3.76136615186246,-0.0500447824087766
-14.7945474221264,3.7522500756747,-0.0504632757360911
-14.7952033820611,3.75246750252188,-0.0521440972286236
-14.79527863537,3.75970926090967,-0.0493486794750902
-14.8049699938317,3.74486655090335,-0.0547318811314001
-14.7930430237845,3.7567124453537,-0.0512764554502051
-14.8004477714826,3.75956292572385,-0.052536020675493
-14.808769078039,3.77259061541676,-0.0319778697163456
-9.7495733101023,-0.253275259938493,-0.0440755477194396
-9.74936227351689,-0.268012215599635,-0.0484574466135107
-9.74370447951409,-0.262457370246627,-0.0454234978047243
-9.75413348777914,-0.270374146174916,-0.0468551018143832
-9.75155530147254,-0.26841823424919,-0.0501839184893183
-9.7554827153587,-0.264114993983711,-0.0410004704729924
-9.7413323716895,-0.264588809897426,-0.0471387952073744
-9.75229739684652,-0.253691131635586,-0.0470176969393281
-9.75542518051977,-0.263580078771494,-0.0512786886097415
-9.75453756695039,-0.271736792259336,-0.0558154437784933
-9.75497331437617,-0.265355479575154,-0.051305793105116
-9.7568511393148,-0.266444655827781,-0.0414350152052437
-9.75697374734692,-0.261086206325685,-0.0510361754273558
-9.76168015694364,-0.257061049329094,-0.0486012481767846
-9.75201866072575,-0.271705744861472,-0.0497409857595621
-9.75577858609672,-0.263684635914218,-0.0509225417365052
-9.75675424673627,-0.262964501965352,-0.0528086762908127
-9.76845454791546,-0.269264590347836,-0.0487902597429609
-9.76118681707928,-0.27373080904918,-0.0477975256853365
-9.75103982308923,-0.269100660294545,-0.0487259383552223
-9.74101553690434,-0.255318132865493,-0.0483669688292182
-9.75101881622911,-0.268189956850346,-0.0444811099518031
-9.75225086762221,-0.271363422432088,-0.0491128450599395
-9.74832195990841,-0.272298508119768,-0.0508475002539371
-9.75459887854955,-0.272580740177201,-0.051593692958556
-9.75496572055276,-0.267290294949685,-0.0477565813859406
-9.75466502928937,-0.277442870165584,-0.0455255272806919
-9.76141601547218,-0.272239796735951,-0.0455376596972646
-9.76551863960343,-0.286699684970518,-0.048399626339891
-9.78014494873599,-0.274990911907612,-0.0465229739417929
-8.23181875779319,0.605998469037743,-0.0481661903586247
-8.21869631386087,0.612510837286553,-0.0503574695990613
-8.22047572675088,0.617721604428214,-0.0517662880620105
-8.2113271344256,0.613428559887392,-0.0554516365278078
-8.21841102017295,0.609354876815048,-0.0437559782865753
-8.22093940905515,0.61341742852808,-0.0423834399212168
-8.21895460576311,0.610517511284324,-0.0539724809733609
